10714	11	74592582	74669341	hsa03420
1161	5	60945070	60866454	hsa03420
1642	11	61333105	61299451	hsa03420
1643	11	47214454	47239217	hsa03420
2067	19	45451547	45407334	hsa03420
2068	19	45370573	45349837	hsa03420
2071	2	127294144	127257290	hsa03420
2072	16	13920154	13952348	hsa03420
2073	13	102846032	102875995	hsa03420
2074	10	49539538	49434881	hsa03420
246721	7	102671663	102666046	hsa03420
2965	11	18322567	18367045	hsa03420
2966	5	71067676	71035347	hsa03420
2967	12	123633829	123662604	hsa03420
2968	6	30908207	30914106	hsa03420
29935	X	96883908	96885467	hsa03420
3978	19	48170344	48115445	hsa03420
404672	6	158168350	158199344	hsa03420
4331	14	60734761	60969965	hsa03420
5111	20	5126622	5114953	hsa03420
54107	9	113410749	113407235	hsa03420
5424	19	50384323	50418018	hsa03420
5425	7	44124325	44114680	hsa03420
5426	12	132687342	132623762	hsa03420
5427	14	49688214	49643555	hsa03420
5430	17	7484366	7514616	hsa03420
5431	4	56978896	57031158	hsa03420
5432	16	57462679	57472009	hsa03420
5433	2	127858155	127843553	hsa03420
5434	19	1095375	1086574	hsa03420
5435	22	37953663	38041915	hsa03420
5436	11	62761580	62766710	hsa03420
5437	3	184361710	184368591	hsa03420
5438	19	36114875	36113709	hsa03420
5439	7	102478922	102473128	hsa03420
5440	8	100150636	100154003	hsa03420
5441	11	842529	839721	hsa03420
548644	7	102572583	102566966	hsa03420
56655	2	74958643	74970128	hsa03420
57654	4	1342011	1395989	hsa03420
57804	11	67353596	67350765	hsa03420
5886	19	12945862	12953642	hsa03420
5887	9	107283279	107332194	hsa03420
5981	4	39366362	39287456	hsa03420
5982	7	74254399	74231502	hsa03420
5983	13	33818149	33977377	hsa03420
5984	3	186806482	186789900	hsa03420
5985	12	118016703	118041448	hsa03420
6117	17	1830005	1900082	hsa03420
6118	1	27914797	27891524	hsa03420
6119	7	7718607	7636518	hsa03420
728340	5	69560191	69595221	hsa03420
7507	9	97697340	97654398	hsa03420
7508	3	14178601	14145147	hsa03420
81488	15	57706714	57717557	hsa03420
8450	X	120575532	120523858	hsa03420
8451	13	113208193	113267108	hsa03420
902	5	87412930	87311471	hsa03420
9978	22	40951378	40973309	hsa03420
10714	11	74592582	74669341	hsa03430
27030	14	75051467	75013775	hsa03430
2956	2	47783145	47810101	hsa03430
29935	X	96883908	96885467	hsa03430
3978	19	48170344	48115445	hsa03430
4292	3	36993466	37050846	hsa03430
4436	2	47403067	47709830	hsa03430
4437	5	80654652	80876815	hsa03430
5111	20	5126622	5114953	hsa03430
5395	7	6009106	5970925	hsa03430
5424	19	50384323	50418018	hsa03430
5425	7	44124325	44114680	hsa03430
57804	11	67353596	67350765	hsa03430
5981	4	39366362	39287456	hsa03430
5982	7	74254399	74231502	hsa03430
5983	13	33818149	33977377	hsa03430
5984	3	186806482	186789900	hsa03430
5985	12	118016703	118041448	hsa03430
6117	17	1830005	1900082	hsa03430
6118	1	27914797	27891524	hsa03430
6119	7	7718607	7636518	hsa03430
6742	7	141738321	141750488	hsa03430
9156	1	241847986	241889939	hsa03430
10111	5	132556977	132646349	hsa03440
10714	11	74592582	74669341	hsa03440
11073	3	133661941	133600238	hsa03440
146956	17	50373229	50381483	hsa03440
25788	8	94475115	94371960	hsa03440
29086	19	17267443	17279337	hsa03440
29935	X	96883908	96885467	hsa03440
4361	11	94512412	94415570	hsa03440
4683	8	89984667	89933331	hsa03440
472	11	108223067	108369102	hsa03440
50511	12	101739462	101728648	hsa03440
51720	5	177022602	176905005	hsa03440
5424	19	50384323	50418018	hsa03440
5425	7	44124325	44114680	hsa03440
57804	11	67353596	67350765	hsa03440
580	2	214809683	214725646	hsa03440
5888	15	40694733	40732340	hsa03440
5889	17	58692573	58735611	hsa03440
5890	14	67819779	68683096	hsa03440
5892	17	35119860	35092221	hsa03440
5893	12	991122	911736	hsa03440
5932	18	22914139	23026486	hsa03440
6117	17	1830005	1900082	hsa03440
6118	1	27914797	27891524	hsa03440
6119	7	7718607	7636518	hsa03440
641	15	90717346	90816166	hsa03440
672	17	43170327	43044295	hsa03440
6742	7	141738321	141750488	hsa03440
675	13	32315077	32400268	hsa03440
7156	17	18314994	18271428	hsa03440
7516	7	152676141	152644776	hsa03440
7517	14	103715451	103697617	hsa03440
79184	X	155071508	155123077	hsa03440
79728	16	23641310	23603165	hsa03440
7979	7	96709846	96481626	hsa03440
80198	11	65859674	65867653	hsa03440
83990	17	61863528	61679139	hsa03440
84142	4	83485100	83459517	hsa03440
8438	1	46247688	46278473	hsa03440
8940	22	21982787	21957025	hsa03440
9577	2	27888709	28338901	hsa03440
10111	5	132556977	132646349	hsa03450
1791	10	96304434	96338564	hsa03450
2237	11	61792911	61797238	hsa03450
2547	22	41621295	41664041	hsa03450
27343	10	101588270	101578882	hsa03450
27434	7	44082530	44072062	hsa03450
3981	13	108218349	108207442	hsa03450
4361	11	94512412	94415570	hsa03450
5591	8	47960136	47773111	hsa03450
64421	10	14954432	14897359	hsa03450
7518	5	83077547	83374473	hsa03450
7520	2	216109348	216206293	hsa03450
79840	2	219160815	219069357	hsa03450
100526739	1	10430433	10452153	hsa03460
11201	18	54269479	54321266	hsa03460
116028	16	11345459	11351760	hsa03460
146956	17	50373229	50381483	hsa03460
197342	16	1772810	1781702	hsa03460
201254	17	82022878	82018703	hsa03460
2067	19	45451547	45407334	hsa03460
2072	16	13920154	13952348	hsa03460
2175	16	89816647	89737549	hsa03460
2176	9	95317709	95099054	hsa03460
2177	3	10026437	10101932	hsa03460
2178	6	35452338	35467102	hsa03460
2187	X	14873069	14689524	hsa03460
2188	11	22625823	22622533	hsa03460
2189	9	35079942	35073839	hsa03460
22909	15	30903852	30943108	hsa03460
29089	1	202341936	202331657	hsa03460
29935	X	96883908	96885467	hsa03460
3280	3	194136148	194138732	hsa03460
353497	4	2242121	2071918	hsa03460
378708	1	10430433	10442808	hsa03460
4292	3	36993466	37050846	hsa03460
51426	5	75510774	75609991	hsa03460
51455	2	99490202	99400477	hsa03460
5395	7	6009106	5970925	hsa03460
5429	6	43576185	43620523	hsa03460
545	3	142578733	142449235	hsa03460
548593	16	30193843	30197566	hsa03460
55120	2	58241380	58159243	hsa03460
55215	15	89243979	89317259	hsa03460
57599	3	39052016	39096664	hsa03460
57697	14	45135930	45200890	hsa03460
5888	15	40694733	40732340	hsa03460
5889	17	58692573	58735611	hsa03460
5980	6	111483711	111299033	hsa03460
6117	17	1830005	1900082	hsa03460
6118	1	27914797	27891524	hsa03460
6119	7	7718607	7636518	hsa03460
641	15	90717346	90816166	hsa03460
672	17	43170327	43044295	hsa03460
675	13	32315077	32400268	hsa03460
7156	17	18314994	18271428	hsa03460
7398	1	62436395	62451804	hsa03460
79008	16	29454533	29458220	hsa03460
79728	16	23641310	23603165	hsa03460
80010	9	83980359	84004074	hsa03460
80198	11	65859674	65867653	hsa03460
80233	17	81553133	81539891	hsa03460
83990	17	61863528	61679139	hsa03460
84126	3	48446737	48467645	hsa03460
84464	16	3611606	3581181	hsa03460
8940	22	21982787	21957025	hsa03460
91442	19	32972242	32978229	hsa03460
9894	16	1493360	1510454	hsa03460
10000	1	243851079	243488233	hsa04010
100137049	15	41838847	41848143	hsa04010
10125	15	38564814	38488103	hsa04010
10235	11	64745456	64726911	hsa04010
10368	16	24256335	24362412	hsa04010
10369	22	36703752	36560857	hsa04010
10454	22	39399780	39437132	hsa04010
10746	2	127388465	127298668	hsa04010
10912	9	89605012	89606555	hsa04010
11184	19	38617953	38587641	hsa04010
11221	1	221742089	221701424	hsa04010
1147	10	100229596	100186319	hsa04010
115727	19	38426219	38409058	hsa04010
123745	15	42050703	41981582	hsa04010
125467750	1	155063740	155087538	hsa04010
1326	10	30434021	30461833	hsa04010
1386	2	175168203	175072259	hsa04010
1398	17	1456232	1420693	hsa04010
1399	22	20917407	20953747	hsa04010
1432	6	36027808	36124214	hsa04010
1435	1	109910506	109930992	hsa04010
1436	5	150113365	150053295	hsa04010
1616	6	33322959	33318558	hsa04010
1647	1	67685201	67688334	hsa04010
1649	12	57520517	57516588	hsa04010
1843	5	172771195	172768096	hsa04010
1844	2	96145440	96143169	hsa04010
1845	17	43778977	43766125	hsa04010
1846	8	29350684	29333064	hsa04010
1847	10	110497907	110511533	hsa04010
1848	12	89352501	89347235	hsa04010
1849	3	52056571	52048919	hsa04010
1850	11	1572848	1554051	hsa04010
1852	X	153642441	153651326	hsa04010
1942	1	155127876	155134899	hsa04010
1943	19	1284227	1301431	hsa04010
1944	1	155078837	155087538	hsa04010
1945	1	155063740	155069553	hsa04010
1946	5	107670937	107376894	hsa04010
1950	4	109912883	110013766	hsa04010
1956	7	55019017	55211628	hsa04010
1969	1	16156069	16124337	hsa04010
2002	X	47650604	47635520	hsa04010
2005	1	205632011	205607943	hsa04010
2064	17	39688094	39728658	hsa04010
2065	12	56080108	56103505	hsa04010
2066	2	212538802	211375717	hsa04010
2069	4	74365145	74388749	hsa04010
207	14	104795748	104769349	hsa04010
208	19	40285345	40230317	hsa04010
2122	3	169663712	169083507	hsa04010
2246	5	142698070	142592178	hsa04010
2247	4	122826682	122898236	hsa04010
2248	11	69819416	69809968	hsa04010
2249	11	69775341	69771022	hsa04010
2250	4	80266588	80291017	hsa04010
2251	12	4445815	4434142	hsa04010
2252	15	49423242	49488775	hsa04010
2253	10	101780369	101770109	hsa04010
2254	13	21671073	21704498	hsa04010
2255	5	44389420	44300247	hsa04010
2260	8	38468635	38411143	hsa04010
2261	4	1793293	1808867	hsa04010
2263	10	121598458	121478330	hsa04010
2264	5	177086915	177098144	hsa04010
2277	X	15384413	15345596	hsa04010
22800	11	14364506	14277920	hsa04010
22808	3	138347648	138405535	hsa04010
23118	6	149217926	149411607	hsa04010
2316	X	154374634	154348531	hsa04010
23162	16	1706195	1770351	hsa04010
2321	13	28495128	28300346	hsa04010
2322	13	28100576	28003274	hsa04010
2323	19	49474215	49486231	hsa04010
2324	5	180650298	180601506	hsa04010
2353	14	75278828	75282230	hsa04010
23542	22	50600793	50613978	hsa04010
255189	15	42156636	42139034	hsa04010
25780	2	33436348	33564731	hsa04010
26281	8	17002345	16992181	hsa04010
26291	19	48755524	48758330	hsa04010
2668	5	37840041	37812677	hsa04010
27006	19	639879	644373	hsa04010
27091	17	66835117	66894751	hsa04010
27092	17	66964707	67033398	hsa04010
27330	X	84188499	84058346	hsa04010
2768	7	2844308	2728105	hsa04010
283748	15	42094562	42067009	hsa04010
284	8	107497918	107249482	hsa04010
285	8	6563245	6499632	hsa04010
2872	19	2051244	2037471	hsa04010
2885	17	75405678	75318076	hsa04010
3082	7	81770047	81699010	hsa04010
3164	12	52022832	52059503	hsa04010
3265	11	535576	532242	hsa04010
3303	6	31815543	31817942	hsa04010
3304	6	31827738	31830254	hsa04010
3305	6	31815283	31809619	hsa04010
3310	1	161524540	161526894	hsa04010
3312	11	123062462	123057489	hsa04010
3315	7	76302673	76304292	hsa04010
3479	12	102481839	102395874	hsa04010
3480	15	98648539	98964530	hsa04010
3481	11	2149566	2129117	hsa04010
355	10	88964050	89017059	hsa04010
3551	8	42271302	42332460	hsa04010
3552	2	112784493	112773925	hsa04010
3553	2	112836779	112829751	hsa04010
3554	2	102070390	102179874	hsa04010
3556	3	190514085	190659750	hsa04010
356	1	172659103	172666876	hsa04010
3630	11	2161209	2159779	hsa04010
3643	19	7294414	7112265	hsa04010
3654	X	154019902	154010507	hsa04010
369	X	47561205	47571908	hsa04010
3725	1	58784047	58780791	hsa04010
3727	19	18281622	18279694	hsa04010
374	4	74445136	74455005	hsa04010
3791	4	55125595	55078481	hsa04010
3815	4	54657957	54740715	hsa04010
3845	12	25250929	25205246	hsa04010
3925	1	25906880	25884179	hsa04010
408	11	75351661	75260122	hsa04010
409	17	4710632	4721497	hsa04010
4137	17	45894554	46028334	hsa04010
4149	14	65102695	65006101	hsa04010
4208	5	88904105	88717117	hsa04010
4214	5	56815549	56896152	hsa04010
4215	17	63622417	63696305	hsa04010
4216	6	160991769	161117380	hsa04010
4217	6	136793091	136557046	hsa04010
4233	7	116672196	116798377	hsa04010
4254	12	88580471	88492793	hsa04010
4293	14	70809513	70722526	hsa04010
4294	19	40191426	40215575	hsa04010
4296	11	65614221	65597757	hsa04010
4609	8	127735434	127742951	hsa04010
4615	3	38138661	38143022	hsa04010
4616	19	2476127	2478257	hsa04010
468	22	39520559	39522686	hsa04010
4763	17	31094927	31377677	hsa04010
4772	18	79395930	79529323	hsa04010
4775	16	68085370	68229259	hsa04010
4790	4	102501359	102617302	hsa04010
4791	10	102394110	102402529	hsa04010
4803	1	115338249	115285917	hsa04010
4804	17	49495293	49515008	hsa04010
4893	1	114716771	114704469	hsa04010
4902	19	5805067	5828324	hsa04010
4908	12	5430332	5495299	hsa04010
4909	19	49065035	49058284	hsa04010
4914	1	156815750	156881850	hsa04010
4915	9	84668522	85027054	hsa04010
5058	11	77530009	77322017	hsa04010
5062	3	196739857	196832647	hsa04010
51135	12	43758951	43789541	hsa04010
51295	19	11529134	11505929	hsa04010
51347	12	118372907	118149801	hsa04010
51378	20	916334	869900	hsa04010
5154	7	520700	497258	hsa04010
5155	22	39244982	39223359	hsa04010
5156	4	54229293	54298245	hsa04010
5159	5	150155845	150113839	hsa04010
51701	17	28042677	28206074	hsa04010
51776	2	173075517	173268015	hsa04010
5228	14	74955764	74941830	hsa04010
5321	1	186828949	186988981	hsa04010
5494	14	60245750	60299087	hsa04010
5495	2	44168875	44246928	hsa04010
5530	4	101347526	101023418	hsa04010
5532	10	73496024	73436433	hsa04010
5533	8	22441078	22541125	hsa04010
5534	2	68252532	68178857	hsa04010
5535	9	101594969	101591604	hsa04010
5536	19	46347087	46390975	hsa04010
5566	19	14117762	14091688	hsa04010
5567	1	84078079	84238498	hsa04010
5568	9	69014113	69012504	hsa04010
5578	17	66302613	66810743	hsa04010
5579	16	23835983	24220611	hsa04010
55799	3	54122552	55074557	hsa04010
5582	19	53881094	53907652	hsa04010
5594	22	21867680	21759657	hsa04010
5595	16	30123220	30114105	hsa04010
55970	1	67833467	67701475	hsa04010
5598	17	19377750	19383544	hsa04010
5599	10	48306677	48439360	hsa04010
5600	22	50270380	50263713	hsa04010
5601	5	180292083	180233143	hsa04010
5602	4	86594074	86010405	hsa04010
5603	6	36130513	36144521	hsa04010
56034	4	156971799	156760454	hsa04010
5604	15	66386912	66491544	hsa04010
5605	19	4124122	4090321	hsa04010
5606	17	21284711	21315240	hsa04010
5607	15	67542703	67807114	hsa04010
5608	17	69414697	69553865	hsa04010
5609	19	7903877	7914478	hsa04010
5623	19	6375933	6375148	hsa04010
57551	17	29390363	29551903	hsa04010
5778	1	202161588	202147013	hsa04010
5801	12	70920738	70638073	hsa04010
5871	11	64803214	64784918	hsa04010
5879	7	6374527	6403967	hsa04010
5880	22	37244269	37225270	hsa04010
5881	17	82031678	82034204	hsa04010
5894	3	12664117	12583601	hsa04010
5906	1	111542009	111716691	hsa04010
5908	12	68610899	68671901	hsa04010
5921	5	87267883	87391916	hsa04010
5922	3	141487027	141615344	hsa04010
5923	15	79090780	78959906	hsa04010
5924	5	80960363	81230162	hsa04010
59283	19	53962937	53990215	hsa04010
59284	19	53909278	53943950	hsa04010
59285	19	53991149	54012666	hsa04010
5970	11	65663857	65653601	hsa04010
5971	19	45001464	45038192	hsa04010
5979	10	43077069	43130351	hsa04010
6195	1	26529761	26575025	hsa04010
6196	6	166862773	166409364	hsa04010
6197	X	20267097	20149911	hsa04010
6237	19	49640143	49635292	hsa04010
627	11	27722030	27654893	hsa04010
6300	22	50261683	50252901	hsa04010
6416	17	12020877	12143828	hsa04010
6654	2	39124868	38981549	hsa04010
6655	14	50231882	50117130	hsa04010
6722	6	43171269	43181506	hsa04010
673	7	140924929	140713328	hsa04010
6788	8	98942610	98343975	hsa04010
6789	20	44966512	45080021	hsa04010
6885	6	90587072	90513579	hsa04010
7010	9	27109225	27230174	hsa04010
7039	2	70553826	70447284	hsa04010
7040	19	41353922	41330323	hsa04010
7042	1	218345336	218444619	hsa04010
7043	14	75983011	75958097	hsa04010
7046	9	99103647	99154192	hsa04010
7048	3	30606356	30694142	hsa04010
7124	6	31575565	31578336	hsa04010
7132	12	6342076	6328771	hsa04010
7157	17	7687490	7668421	hsa04010
7186	9	136881958	136926607	hsa04010
7189	11	36510272	36483769	hsa04010
7422	6	43770211	43786487	hsa04010
7423	11	64234584	64239264	hsa04010
7424	4	176792922	176683538	hsa04010
773	19	13506479	13206442	hsa04010
774	9	137877782	138124619	hsa04010
775	12	1970780	2697950	hsa04010
776	3	53494611	53813733	hsa04010
777	1	181317699	181808084	hsa04010
778	X	49233340	49205063	hsa04010
7786	12	53501539	53479669	hsa04010
779	1	201112426	201039512	hsa04010
781	7	82443956	81946444	hsa04010
782	17	39197669	39173453	hsa04010
783	10	18140424	18543557	hsa04010
784	12	48814480	48828941	hsa04010
785	2	152099167	151832771	hsa04010
786	17	67044554	67056797	hsa04010
7867	3	50611520	50649291	hsa04010
80310	11	104164147	103907189	hsa04010
8074	12	4379712	4368227	hsa04010
80824	12	12562863	12473282	hsa04010
836	4	184649447	184627696	hsa04010
84451	1	233327724	233385148	hsa04010
84867	11	18792721	18727928	hsa04010
8491	2	39437285	39249266	hsa04010
8517	X	154541238	154565046	hsa04010
8550	12	111842228	111902222	hsa04010
8569	1	46604268	46557407	hsa04010
8605	19	48110817	48047846	hsa04010
8649	4	99894546	99878336	hsa04010
8681	15	41828092	41848143	hsa04010
8717	16	67159909	67154185	hsa04010
8817	5	171419647	171457626	hsa04010
8822	8	22039672	22048809	hsa04010
8823	X	77447389	77457278	hsa04010
8911	22	39570753	39689735	hsa04010
8912	16	1153106	1221768	hsa04010
8913	17	50560715	50627474	hsa04010
8986	11	64359162	64372215	hsa04010
9020	17	45317020	45263119	hsa04010
9048	1	43933801	43937240	hsa04010
9064	1	27366961	27355184	hsa04010
9175	3	185282961	185489094	hsa04010
9252	14	91060641	90847861	hsa04010
9254	3	50504244	50362613	hsa04010
9261	1	206684905	206734281	hsa04010
929	5	140633701	140631732	hsa04010
9344	16	29973868	29992261	hsa04010
93589	12	1918652	1791963	hsa04010
9448	2	101697707	101894690	hsa04010
9479	11	45885651	45906465	hsa04010
9693	4	159103079	159360173	hsa04010
994	20	3786951	3806115	hsa04010
9965	11	69704022	69698238	hsa04010
998	1	22052709	22101360	hsa04010
10000	1	243851079	243488233	hsa04012
1026	6	36676463	36687332	hsa04012
1027	12	12717368	12722369	hsa04012
10298	19	39125786	39182816	hsa04012
106821730	15	40217428	40277487	hsa04012
10718	10	81875194	82987179	hsa04012
110117499	1	46176488	46040140	hsa04012
1398	17	1456232	1420693	hsa04012
1399	22	20917407	20953747	hsa04012
145957	15	76060240	75935393	hsa04012
1839	5	140346603	140332843	hsa04012
1950	4	109912883	110013766	hsa04012
1956	7	55019017	55211628	hsa04012
1978	8	38030534	38060365	hsa04012
2002	X	47650604	47635520	hsa04012
2064	17	39688094	39728658	hsa04012
2065	12	56080108	56103505	hsa04012
2066	2	212538802	211375717	hsa04012
2069	4	74365145	74388749	hsa04012
207	14	104795748	104769349	hsa04012
208	19	40285345	40230317	hsa04012
2475	1	11262551	11106535	hsa04012
25	9	130713043	130887675	hsa04012
2549	4	143336876	143474565	hsa04012
25759	19	461033	416589	hsa04012
27	1	179229677	179099330	hsa04012
2885	17	75405678	75318076	hsa04012
2932	3	120094447	119821321	hsa04012
3084	8	31639245	32774046	hsa04012
3265	11	535576	532242	hsa04012
369	X	47561205	47571908	hsa04012
3725	1	58784047	58780791	hsa04012
374	4	74445136	74455005	hsa04012
3845	12	25250929	25205246	hsa04012
399694	15	48963919	48823741	hsa04012
4609	8	127735434	127742951	hsa04012
4690	3	136862208	136951606	hsa04012
4893	1	114716771	114704469	hsa04012
5058	11	77530009	77322017	hsa04012
5062	3	196739857	196832647	hsa04012
5063	X	110944397	111227361	hsa04012
5290	3	179148126	179240093	hsa04012
5291	3	138834928	138652698	hsa04012
5293	1	9627258	9729114	hsa04012
5295	5	68215756	68301821	hsa04012
5296	19	18153163	18170532	hsa04012
5335	20	41137543	41177626	hsa04012
53358	9	89178818	89005771	hsa04012
5336	16	81739041	81962685	hsa04012
5578	17	66302613	66810743	hsa04012
5579	16	23835983	24220611	hsa04012
5582	19	53881094	53907652	hsa04012
5594	22	21867680	21759657	hsa04012
5595	16	30123220	30114105	hsa04012
5599	10	48306677	48439360	hsa04012
5601	5	180292083	180233143	hsa04012
5602	4	86594074	86010405	hsa04012
5604	15	66386912	66491544	hsa04012
5605	19	4124122	4090321	hsa04012
5609	19	7903877	7914478	hsa04012
56924	15	40239063	40277487	hsa04012
57144	20	9839076	9537370	hsa04012
572	11	64284704	64269828	hsa04012
5747	8	141002079	140657900	hsa04012
5894	3	12664117	12583601	hsa04012
6198	17	59893121	59950574	hsa04012
6199	11	67428494	67435401	hsa04012
6416	17	12020877	12143828	hsa04012
6464	1	154974376	154962298	hsa04012
6654	2	39124868	38981549	hsa04012
6655	14	50231882	50117130	hsa04012
6714	20	37344699	37406050	hsa04012
673	7	140924929	140713328	hsa04012
6776	17	42287439	42311943	hsa04012
6777	17	42288370	42199177	hsa04012
685	4	74794523	74744759	hsa04012
7039	2	70553826	70447284	hsa04012
815	5	150290130	150219491	hsa04012
816	7	44326013	44217154	hsa04012
817	4	113761738	113451032	hsa04012
818	10	73874555	73812501	hsa04012
8440	2	105744453	105894272	hsa04012
8503	1	46174901	46040140	hsa04012
867	11	119206339	119308149	hsa04012
868	3	105869449	105655461	hsa04012
9542	5	140043299	139846781	hsa04012
10000	1	243851079	243488233	hsa04014
100137049	15	41838847	41848143	hsa04014
100271927	7	102517777	102479976	hsa04014
10125	15	38564814	38488103	hsa04014
10156	7	102616758	102579646	hsa04014
10235	11	64745456	64726911	hsa04014
10298	19	39125786	39182816	hsa04014
10681	15	52191392	52115100	hsa04014
106821730	15	40217428	40277487	hsa04014
10928	18	9475009	9538114	hsa04014
110117499	1	46176488	46040140	hsa04014
11145	11	63616927	63574462	hsa04014
11186	3	50340836	50329788	hsa04014
1147	10	100229596	100186319	hsa04014
115727	19	38426219	38409058	hsa04014
123745	15	42050703	41981582	hsa04014
125467750	1	155063740	155087538	hsa04014
1435	1	109910506	109930992	hsa04014
1436	5	150113365	150053295	hsa04014
163688	1	1915260	1917296	hsa04014
1942	1	155127876	155134899	hsa04014
1943	19	1284227	1301431	hsa04014
1944	1	155078837	155087538	hsa04014
1945	1	155063740	155069553	hsa04014
1946	5	107670937	107376894	hsa04014
1950	4	109912883	110013766	hsa04014
1956	7	55019017	55211628	hsa04014
1969	1	16156069	16124337	hsa04014
2002	X	47650604	47635520	hsa04014
207	14	104795748	104769349	hsa04014
208	19	40285345	40230317	hsa04014
2113	11	128587558	128458765	hsa04014
2114	21	38805183	38824955	hsa04014
2246	5	142698070	142592178	hsa04014
2247	4	122826682	122898236	hsa04014
2248	11	69819416	69809968	hsa04014
2249	11	69775341	69771022	hsa04014
2250	4	80266588	80291017	hsa04014
2251	12	4445815	4434142	hsa04014
2252	15	49423242	49488775	hsa04014
2253	10	101780369	101770109	hsa04014
2254	13	21671073	21704498	hsa04014
2255	5	44389420	44300247	hsa04014
2260	8	38468635	38411143	hsa04014
2261	4	1793293	1808867	hsa04014
2263	10	121598458	121478330	hsa04014
2264	5	177086915	177098144	hsa04014
2277	X	15384413	15345596	hsa04014
22800	11	14364506	14277920	hsa04014
22808	3	138347648	138405535	hsa04014
22821	13	114132623	113977783	hsa04014
23179	1	183636109	183928532	hsa04014
2321	13	28495128	28300346	hsa04014
2322	13	28100576	28003274	hsa04014
2323	19	49474215	49486231	hsa04014
2324	5	180650298	180601506	hsa04014
25	9	130713043	130887675	hsa04014
253959	14	35809295	35538356	hsa04014
2549	4	143336876	143474565	hsa04014
255189	15	42156636	42139034	hsa04014
25759	19	461033	416589	hsa04014
25780	2	33436348	33564731	hsa04014
26279	1	20119536	20111939	hsa04014
26281	8	17002345	16992181	hsa04014
26291	19	48755524	48758330	hsa04014
27	1	179229677	179099330	hsa04014
27006	19	639879	644373	hsa04014
27040	16	28984803	28990784	hsa04014
2782	1	1891087	1785286	hsa04014
2783	7	100673740	100679169	hsa04014
2784	12	6840925	6847393	hsa04014
2785	11	62706446	62709201	hsa04014
2786	1	235650608	235547685	hsa04014
2787	1	84506581	84498325	hsa04014
2788	19	2702694	2511219	hsa04014
2790	9	111661605	111670226	hsa04014
2791	7	93921735	93928610	hsa04014
2792	7	93906567	93911265	hsa04014
2793	17	49210574	49206234	hsa04014
283455	12	117968990	117453012	hsa04014
283748	15	42094562	42067009	hsa04014
284	8	107497918	107249482	hsa04014
285	8	6563245	6499632	hsa04014
2885	17	75405678	75318076	hsa04014
2902	9	137139154	137168756	hsa04014
2903	16	10182908	9753404	hsa04014
2904	12	13982134	13537337	hsa04014
29110	12	64452120	64502114	hsa04014
30814	1	19923617	19920009	hsa04014
3082	7	81770047	81699010	hsa04014
3265	11	535576	532242	hsa04014
3363	10	90858039	90740823	hsa04014
3479	12	102481839	102395874	hsa04014
3480	15	98648539	98964530	hsa04014
3481	11	2149566	2129117	hsa04014
3551	8	42271302	42332460	hsa04014
356	1	172659103	172666876	hsa04014
3630	11	2161209	2159779	hsa04014
3643	19	7294414	7112265	hsa04014
3791	4	55125595	55078481	hsa04014
3815	4	54657957	54740715	hsa04014
382	14	49893082	49897054	hsa04014
3845	12	25250929	25205246	hsa04014
387	3	49411976	49359145	hsa04014
391013	1	20186518	20163055	hsa04014
399694	15	48963919	48823741	hsa04014
4233	7	116672196	116798377	hsa04014
4254	12	88580471	88492793	hsa04014
4301	6	167826564	167972023	hsa04014
4303	X	71095851	71103532	hsa04014
4763	17	31094927	31377677	hsa04014
4790	4	102501359	102617302	hsa04014
4803	1	115338249	115285917	hsa04014
4804	17	49495293	49515008	hsa04014
4893	1	114716771	114704469	hsa04014
4908	12	5430332	5495299	hsa04014
4909	19	49065035	49058284	hsa04014
4914	1	156815750	156881850	hsa04014
4915	9	84668522	85027054	hsa04014
50487	22	31140508	31134807	hsa04014
5058	11	77530009	77322017	hsa04014
5062	3	196739857	196832647	hsa04014
5063	X	110944397	111227361	hsa04014
51196	10	93993931	94332823	hsa04014
51365	3	119597885	119629811	hsa04014
51378	20	916334	869900	hsa04014
5154	7	520700	497258	hsa04014
5155	22	39244982	39223359	hsa04014
5156	4	54229293	54298245	hsa04014
5159	5	150155845	150113839	hsa04014
51764	16	800734	798041	hsa04014
51806	10	5499570	5498697	hsa04014
5228	14	74955764	74941830	hsa04014
5290	3	179148126	179240093	hsa04014
5291	3	138834928	138652698	hsa04014
5293	1	9627258	9729114	hsa04014
5295	5	68215756	68301821	hsa04014
5296	19	18153163	18170532	hsa04014
5319	12	120327779	120322115	hsa04014
5320	1	19980434	19975431	hsa04014
5321	1	186828949	186988981	hsa04014
5322	1	20028408	20091911	hsa04014
5335	20	41137543	41177626	hsa04014
53358	9	89178818	89005771	hsa04014
5336	16	81739041	81962685	hsa04014
5337	3	171810483	171600404	hsa04014
5338	17	4807152	4823430	hsa04014
54331	14	51826174	51969795	hsa04014
54979	11	63565070	63552770	hsa04014
5566	19	14117762	14091688	hsa04014
5567	1	84078079	84238498	hsa04014
5568	9	69014113	69012504	hsa04014
55770	6	693139	485154	hsa04014
5578	17	66302613	66810743	hsa04014
5579	16	23835983	24220611	hsa04014
5582	19	53881094	53907652	hsa04014
5594	22	21867680	21759657	hsa04014
5595	16	30123220	30114105	hsa04014
55970	1	67833467	67701475	hsa04014
5599	10	48306677	48439360	hsa04014
5601	5	180292083	180233143	hsa04014
5602	4	86594074	86010405	hsa04014
56034	4	156971799	156760454	hsa04014
5604	15	66386912	66491544	hsa04014
5605	19	4124122	4090321	hsa04014
